venue,innings,bowler,economy
MA Chidambaram Stadium,1,RD Chahar,1.0
MA Chidambaram Stadium,1,RP Singh,6.9230769230769225
MA Chidambaram Stadium,1,S Aravind,11.0
MA Chidambaram Stadium,1,S Kaul,5.5
MA Chidambaram Stadium,1,S Nadeem,10.0
MA Chidambaram Stadium,1,S Narwal,15.0
MA Chidambaram Stadium,1,S Sreesanth,7.384615384615385
MA Chidambaram Stadium,1,S Tyagi,19.0
MA Chidambaram Stadium,1,SB Jakati,5.0
MA Chidambaram Stadium,1,SB Styris,2.571428571428571
MA Chidambaram Stadium,1,SB Wagh,16.0
MA Chidambaram Stadium,1,SL Malinga,5.733333333333333
MA Chidambaram Stadium,1,SM Curran,5.0
MA Chidambaram Stadium,1,SM Pollock,11.538461538461538
MA Chidambaram Stadium,1,SP Narine,6.333333333333334
MA Chidambaram Stadium,1,SR Watson,10.666666666666666
MA Chidambaram Stadium,1,SW Tait,6.0
MA Chidambaram Stadium,1,Sandeep Sharma,11.0
MA Chidambaram Stadium,1,Shakib Al Hasan,9.0
MA Chidambaram Stadium,1,Sunny Gupta,12.0
MA Chidambaram Stadium,1,T Natarajan,11.5
MA Chidambaram Stadium,1,T Thushara,4.105263157894737
MA Chidambaram Stadium,1,TA Boult,4.5600000000000005
MA Chidambaram Stadium,1,TM Dilshan,12.0
MA Chidambaram Stadium,1,UT Yadav,8.318181818181818
MA Chidambaram Stadium,1,V Pratap Singh,13.5
MA Chidambaram Stadium,1,VR Aaron,5.684210526315789
MA Chidambaram Stadium,1,VRV Singh,11.25
MA Chidambaram Stadium,1,VY Mahesh,10.714285714285715
MA Chidambaram Stadium,1,YK Pathan,7.2631578947368425
MA Chidambaram Stadium,1,YS Chahal,9.666666666666668
MA Chidambaram Stadium,1,Z Khan,6.0
MA Chidambaram Stadium,2,A Chandila,6.5
MA Chidambaram Stadium,2,A Kumble,2.5
MA Chidambaram Stadium,2,A Mishra,12.0
MA Chidambaram Stadium,2,A Mithun,13.0
MA Chidambaram Stadium,2,A Nehra,7.666666666666666
MA Chidambaram Stadium,2,A Singh,10.0
MA Chidambaram Stadium,2,AB Agarkar,8.5
MA Chidambaram Stadium,2,AB Dinda,9.200000000000001
MA Chidambaram Stadium,2,AD Russell,8.0
MA Chidambaram Stadium,2,AF Milne,16.285714285714285
MA Chidambaram Stadium,2,AL Menaria,2.0
MA Chidambaram Stadium,2,Arshdeep Singh,7.384615384615385
MA Chidambaram Stadium,2,Azhar Mahmood,3.0
MA Chidambaram Stadium,2,B Kumar,2.32258064516129
MA Chidambaram Stadium,2,BA Bhatt,6.0
MA Chidambaram Stadium,2,BW Hilfenhaus,5.294117647058823
MA Chidambaram Stadium,2,Bipul Sharma,11.0
MA Chidambaram Stadium,2,CH Gayle,8.538461538461538
MA Chidambaram Stadium,2,CH Morris,13.0
MA Chidambaram Stadium,2,DE Bollinger,8.571428571428571
MA Chidambaram Stadium,2,DJ Bravo,15.0
MA Chidambaram Stadium,2,DJG Sammy,8.769230769230768
MA Chidambaram Stadium,2,DL Chahar,7.54054054054054
MA Chidambaram Stadium,2,DL Vettori,4.5
MA Chidambaram Stadium,2,DP Nannes,12.0
MA Chidambaram Stadium,2,DT Christian,6.0
MA Chidambaram Stadium,2,DW Steyn,8.470588235294118
MA Chidambaram Stadium,2,FA Allen,9.428571428571429
MA Chidambaram Stadium,2,GB Hogg,5.0
MA Chidambaram Stadium,2,HH Pandya,12.0
MA Chidambaram Stadium,2,Harbhajan Singh,6.59016393442623
MA Chidambaram Stadium,2,I Sharma,6.8999999999999995
MA Chidambaram Stadium,2,IC Pandey,7.636363636363637
MA Chidambaram Stadium,2,IK Pathan,5.142857142857142
MA Chidambaram Stadium,2,J Botha,5.666666666666666
MA Chidambaram Stadium,2,J Theron,6.857142857142857
MA Chidambaram Stadium,2,J Yadav,8.5
MA Chidambaram Stadium,2,JA Morkel,8.052631578947368
MA Chidambaram Stadium,2,JDP Oram,12.0
MA Chidambaram Stadium,2,JH Kallis,5.5
MA Chidambaram Stadium,2,JJ Bumrah,5.387755102040816
MA Chidambaram Stadium,2,JO Holder,10.666666666666666
MA Chidambaram Stadium,2,JP Faulkner,7.0
MA Chidambaram Stadium,2,KA Jamieson,14.526315789473685
MA Chidambaram Stadium,2,KH Pandya,6.41860465116279
MA Chidambaram Stadium,2,KK Ahmed,6.5
MA Chidambaram Stadium,2,KK Cooper,9.5
MA Chidambaram Stadium,2,KMDN Kulasekara,5.0
MA Chidambaram Stadium,2,KV Sharma,4.0
MA Chidambaram Stadium,2,M Jansen,9.789473684210526
MA Chidambaram Stadium,2,M Morkel,6.666666666666667
MA Chidambaram Stadium,2,M Ntini,9.833333333333332
MA Chidambaram Stadium,2,M Prasidh Krishna,5.032258064516129
MA Chidambaram Stadium,2,MC Henriques,7.0
MA Chidambaram Stadium,2,MG Johnson,3.666666666666667
MA Chidambaram Stadium,2,MJ Santner,14.57142857142857
MA Chidambaram Stadium,2,MM Ali,1.5
MA Chidambaram Stadium,2,MM Patel,12.631578947368421
MA Chidambaram Stadium,2,MM Sharma,7.242857142857142
MA Chidambaram Stadium,2,MR Marsh,13.0
MA Chidambaram Stadium,2,MS Gony,6.59016393442623
MA Chidambaram Stadium,2,Mohammed Shami,8.0
MA Chidambaram Stadium,2,Mohammed Siraj,6.375
MA Chidambaram Stadium,2,NA Saini,8.0
MA Chidambaram Stadium,2,ND Doshi,5.0
MA Chidambaram Stadium,2,P Awana,14.0
MA Chidambaram Stadium,2,P Kumar,10.0
MA Chidambaram Stadium,2,PJ Cummins,3.0
MA Chidambaram Stadium,2,PP Chawla,14.333333333333332
MA Chidambaram Stadium,2,PP Ojha,3.0
MA Chidambaram Stadium,2,Pankaj Singh,10.0
MA Chidambaram Stadium,2,R Ashwin,5.698324022346369
MA Chidambaram Stadium,2,R Rampaul,2.307692307692308
MA Chidambaram Stadium,2,R Shukla,12.5
MA Chidambaram Stadium,2,R Vinay Kumar,10.25
MA Chidambaram Stadium,2,RA Jadeja,16.0
MA Chidambaram Stadium,2,RD Chahar,3.0
MA Chidambaram Stadium,2,RG Sharma,8.0
MA Chidambaram Stadium,2,RP Singh,5.0
MA Chidambaram Stadium,2,RR Bhatkal,20.0
MA Chidambaram Stadium,2,RR Powar,6.0
MA Chidambaram Stadium,2,S Aravind,8.526315789473685
MA Chidambaram Stadium,2,S Randiv,9.0
MA Chidambaram Stadium,2,S Tyagi,9.600000000000001
MA Chidambaram Stadium,2,SB Jakati,9.0
MA Chidambaram Stadium,2,SC Kuggeleijn,11.0
MA Chidambaram Stadium,2,SJ Srivastava,6.9230769230769225
MA Chidambaram Stadium,2,SK Trivedi,9.75
MA Chidambaram Stadium,2,SL Malinga,10.0
MA Chidambaram Stadium,2,SN Thakur,8.307692307692307
MA Chidambaram Stadium,2,SP Narine,6.0
MA Chidambaram Stadium,2,SR Watson,8.0
MA Chidambaram Stadium,2,STR Binny,12.0
MA Chidambaram Stadium,2,Sandeep Sharma,22.0
MA Chidambaram Stadium,2,Shakib Al Hasan,7.0
MA Chidambaram Stadium,2,Sohail Tanvir,9.692307692307693
MA Chidambaram Stadium,2,TA Boult,6.9565217391304355
MA Chidambaram Stadium,2,TG Southee,6.24
MA Chidambaram Stadium,2,TK Curran,12.0
MA Chidambaram Stadium,2,UT Yadav,6.857142857142857
MA Chidambaram Stadium,2,VR Aaron,8.5
MA Chidambaram Stadium,2,WPUJC Vaas,4.666666666666667
MA Chidambaram Stadium,2,Washington Sundar,7.894736842105264
MA Chidambaram Stadium,2,YK Pathan,7.5
MA Chidambaram Stadium,2,YS Chahal,1.75
MA Chidambaram Stadium,2,Z Khan,8.666666666666666
Maharashtra Cricket Association Stadium,1,A Nehra,14.0
Maharashtra Cricket Association Stadium,1,AA Chavan,5.142857142857142
Maharashtra Cricket Association Stadium,1,AB Dinda,6.771428571428571
Maharashtra Cricket Association Stadium,1,AC Thomas,7.615384615384615
Maharashtra Cricket Association Stadium,1,AD Mascarenhas,4.5
Maharashtra Cricket Association Stadium,1,AD Mathews,8.5
Maharashtra Cricket Association Stadium,1,AD Russell,9.0
Maharashtra Cricket Association Stadium,1,AF Milne,6.0
Maharashtra Cricket Association Stadium,1,AG Murtaza,5.5
Maharashtra Cricket Association Stadium,1,AN Ahmed,7.333333333333334
Maharashtra Cricket Association Stadium,1,AR Patel,15.0
Maharashtra Cricket Association Stadium,1,Ankit Sharma,8.0
Maharashtra Cricket Association Stadium,1,Anureet Singh,3.0
Maharashtra Cricket Association Stadium,1,Avesh Khan,6.0
Maharashtra Cricket Association Stadium,1,Azhar Mahmood,3.0
Maharashtra Cricket Association Stadium,1,B Kumar,5.943396226415095
Maharashtra Cricket Association Stadium,1,B Laughlin,5.0
Maharashtra Cricket Association Stadium,1,BA Stokes,10.142857142857142
Maharashtra Cricket Association Stadium,1,BAW Mendis,2.0
Maharashtra Cricket Association Stadium,1,CH Morris,6.9230769230769225
Maharashtra Cricket Association Stadium,1,CR Woakes,10.0
Maharashtra Cricket Association Stadium,1,DJ Muthuswami,8.666666666666666
Maharashtra Cricket Association Stadium,1,DJ Willey,8.666666666666666
Maharashtra Cricket Association Stadium,1,DL Chahar,7.371428571428572
Maharashtra Cricket Association Stadium,1,DS Kulkarni,8.129032258064516
Maharashtra Cricket Association Stadium,1,HH Pandya,9.0
Maharashtra Cricket Association Stadium,1,I Sharma,9.3
Maharashtra Cricket Association Stadium,1,IK Pathan,5.032258064516129
Maharashtra Cricket Association Stadium,1,Imran Tahir,8.0
Maharashtra Cricket Association Stadium,1,J Botha,7.0
Maharashtra Cricket Association Stadium,1,JD Unadkat,8.857142857142858
Maharashtra Cricket Association Stadium,1,JJ Bumrah,6.0
Maharashtra Cricket Association Stadium,1,JP Faulkner,5.0
Maharashtra Cricket Association Stadium,1,K Gowtham,11.0
Maharashtra Cricket Association Stadium,1,K Upadhyay,10.0
Maharashtra Cricket Association Stadium,1,KH Pandya,11.5
Maharashtra Cricket Association Stadium,1,KW Richardson,8.5
Maharashtra Cricket Association Stadium,1,L Ngidi,5.027027027027027
Maharashtra Cricket Association Stadium,1,LE Plunkett,20.0
Maharashtra Cricket Association Stadium,1,M Kartik,3.3333333333333335
Maharashtra Cricket Association Stadium,1,M Morkel,6.363636363636363
Maharashtra Cricket Association Stadium,1,MG Johnson,1.5
Maharashtra Cricket Association Stadium,1,MJ McClenaghan,7.75
Maharashtra Cricket Association Stadium,1,MN Samuels,6.5
Maharashtra Cricket Association Stadium,1,NLTC Perera,4.5
Maharashtra Cricket Association Stadium,1,NM Coulter-Nile,2.769230769230769
Maharashtra Cricket Association Stadium,1,P Awana,3.0
Maharashtra Cricket Association Stadium,1,P Kumar,7.224489795918368
Maharashtra Cricket Association Stadium,1,Parvez Rasool,9.0
Maharashtra Cricket Association Stadium,1,R Sharma,5.25
Maharashtra Cricket Association Stadium,1,R Tewatia,9.0
Maharashtra Cricket Association Stadium,1,RJ Harris,3.0
Maharashtra Cricket Association Stadium,1,S Aravind,7.0
Maharashtra Cricket Association Stadium,1,S Badree,5.5
Maharashtra Cricket Association Stadium,1,S Kaul,7.0
Maharashtra Cricket Association Stadium,1,SL Malinga,9.428571428571429
Maharashtra Cricket Association Stadium,1,SN Thakur,6.0
Maharashtra Cricket Association Stadium,1,SP Narine,7.578947368421052
Maharashtra Cricket Association Stadium,1,SR Watson,5.684210526315789
Maharashtra Cricket Association Stadium,1,STR Binny,12.0
Maharashtra Cricket Association Stadium,1,SW Tait,4.0
Maharashtra Cricket Association Stadium,1,Sandeep Sharma,4.666666666666667
Maharashtra Cricket Association Stadium,1,Shakib Al Hasan,5.0
Maharashtra Cricket Association Stadium,1,TA Boult,7.5
Maharashtra Cricket Association Stadium,1,TG Southee,9.692307692307693
Maharashtra Cricket Association Stadium,1,TL Suman,6.0
Maharashtra Cricket Association Stadium,1,UT Yadav,6.666666666666667
Maharashtra Cricket Association Stadium,1,VR Aaron,10.0
Maharashtra Cricket Association Stadium,1,WD Parnell,4.545454545454545
Maharashtra Cricket Association Stadium,1,Washington Sundar,5.769230769230769
Maharashtra Cricket Association Stadium,1,YS Chahal,12.0
Maharashtra Cricket Association Stadium,2,A Nehra,9.600000000000001
Maharashtra Cricket Association Stadium,2,AB Dinda,7.565217391304348
Maharashtra Cricket Association Stadium,2,AC Thomas,6.9230769230769225
Maharashtra Cricket Association Stadium,2,AD Mathews,6.0
Maharashtra Cricket Association Stadium,2,AG Murtaza,2.571428571428571
Maharashtra Cricket Association Stadium,2,AJ Tye,7.5
Maharashtra Cricket Association Stadium,2,AR Patel,7.0
Maharashtra Cricket Association Stadium,2,AS Rajpoot,4.0
Maharashtra Cricket Association Stadium,2,Ankit Sharma,5.5
Maharashtra Cricket Association Stadium,2,Anureet Singh,7.0
Maharashtra Cricket Association Stadium,2,B Kumar,6.0
Maharashtra Cricket Association Stadium,2,BAW Mendis,2.0
Maharashtra Cricket Association Stadium,2,Basil Thampi,4.615384615384616
Maharashtra Cricket Association Stadium,2,Bipul Sharma,6.5
Maharashtra Cricket Association Stadium,2,CH Morris,7.818181818181818
Maharashtra Cricket Association Stadium,2,DJ Bravo,8.0
Maharashtra Cricket Association Stadium,2,DL Chahar,7.695652173913043
Maharashtra Cricket Association Stadium,2,DS Kulkarni,5.538461538461538
Maharashtra Cricket Association Stadium,2,DT Christian,6.5
Maharashtra Cricket Association Stadium,2,DW Steyn,11.0
Maharashtra Cricket Association Stadium,2,HH Pandya,15.0
Maharashtra Cricket Association Stadium,2,HV Patel,7.125
Maharashtra Cricket Association Stadium,2,Harbhajan Singh,9.272727272727273
Maharashtra Cricket Association Stadium,2,Harmeet Singh (2),10.615384615384615
Maharashtra Cricket Association Stadium,2,I Sharma,7.5
Maharashtra Cricket Association Stadium,2,Iqbal Abdulla,7.894736842105264
Maharashtra Cricket Association Stadium,2,J Theron,5.0
Maharashtra Cricket Association Stadium,2,JA Morkel,11.608695652173912
Maharashtra Cricket Association Stadium,2,JD Unadkat,6.315789473684211
Maharashtra Cricket Association Stadium,2,JH Kallis,4.199999999999999
Maharashtra Cricket Association Stadium,2,JJ Bumrah,4.0
Maharashtra Cricket Association Stadium,2,JP Duminy,8.769230769230768
Maharashtra Cricket Association Stadium,2,JP Faulkner,6.666666666666667
Maharashtra Cricket Association Stadium,2,KK Cooper,6.0
Maharashtra Cricket Association Stadium,2,KM Asif,11.538461538461538
Maharashtra Cricket Association Stadium,2,KMDN Kulasekara,9.692307692307693
Maharashtra Cricket Association Stadium,2,KP Appanna,12.0
Maharashtra Cricket Association Stadium,2,KW Richardson,6.0
Maharashtra Cricket Association Stadium,2,L Balaji,6.181818181818182
Maharashtra Cricket Association Stadium,2,L Ngidi,3.5
Maharashtra Cricket Association Stadium,2,LH Ferguson,2.571428571428571
Maharashtra Cricket Association Stadium,2,LJ Wright,12.0
Maharashtra Cricket Association Stadium,2,M Kartik,10.0
Maharashtra Cricket Association Stadium,2,MA Starc,8.5
Maharashtra Cricket Association Stadium,2,MC Henriques,9.0
Maharashtra Cricket Association Stadium,2,MG Johnson,11.0
Maharashtra Cricket Association Stadium,2,MJ McClenaghan,10.0
Maharashtra Cricket Association Stadium,2,MM Patel,4.666666666666667
Maharashtra Cricket Association Stadium,2,MM Sharma,5.6
Maharashtra Cricket Association Stadium,2,MN Samuels,3.0
Maharashtra Cricket Association Stadium,2,MS Gony,7.714285714285715
Maharashtra Cricket Association Stadium,2,Mohammed Siraj,13.0
Maharashtra Cricket Association Stadium,2,NLTC Perera,7.428571428571429
Maharashtra Cricket Association Stadium,2,PJ Cummins,6.0
Maharashtra Cricket Association Stadium,2,PJ Sangwan,8.526315789473685
Maharashtra Cricket Association Stadium,2,R Ashwin,7.714285714285715
Maharashtra Cricket Association Stadium,2,R Sharma,6.0
Maharashtra Cricket Association Stadium,2,R Tewatia,6.0
Maharashtra Cricket Association Stadium,2,R Vinay Kumar,7.333333333333334
Maharashtra Cricket Association Stadium,2,RA Jadeja,7.714285714285715
Maharashtra Cricket Association Stadium,2,RP Singh,5.571428571428571
Maharashtra Cricket Association Stadium,2,Rashid Khan,7.0
Maharashtra Cricket Association Stadium,2,S Aravind,6.0
Maharashtra Cricket Association Stadium,2,S Kaul,18.0
Maharashtra Cricket Association Stadium,2,S Nadeem,8.571428571428571
Maharashtra Cricket Association Stadium,2,S Sreesanth,12.923076923076923
Maharashtra Cricket Association Stadium,2,SL Malinga,5.538461538461538
Maharashtra Cricket Association Stadium,2,SM Boland,4.0
Maharashtra Cricket Association Stadium,2,SN Thakur,7.105263157894736
Maharashtra Cricket Association Stadium,2,SP Narine,4.0
Maharashtra Cricket Association Stadium,2,SR Watson,8.2
Maharashtra Cricket Association Stadium,2,STR Binny,11.0
Maharashtra Cricket Association Stadium,2,Sandeep Sharma,7.6875
Maharashtra Cricket Association Stadium,2,Shakib Al Hasan,9.600000000000001
Maharashtra Cricket Association Stadium,2,TG Southee,9.818181818181818
Maharashtra Cricket Association Stadium,2,UT Yadav,6.0
Maharashtra Cricket Association Stadium,2,WD Parnell,8.88888888888889
Maharashtra Cricket Association Stadium,2,Washington Sundar,6.5
Maharashtra Cricket Association Stadium,2,YS Chahal,0.0
Maharashtra Cricket Association Stadium,2,Z Khan,5.5
Narendra Modi Stadium,1,A Mishra,14.0
Narendra Modi Stadium,1,AA Jhunjhunwala,12.0
Narendra Modi Stadium,1,AB Dinda,9.5
Narendra Modi Stadium,1,AD Mathews,14.0
Narendra Modi Stadium,1,Ankit Sharma,6.333333333333334
Narendra Modi Stadium,1,Anureet Singh,8.0
Narendra Modi Stadium,1,CH Morris,5.333333333333333
Narendra Modi Stadium,1,DJ Hooda,11.0
Narendra Modi Stadium,1,DP Nannes,3.5
Narendra Modi Stadium,1,DS Kulkarni,5.837837837837839
Narendra Modi Stadium,1,HV Patel,6.0
Narendra Modi Stadium,1,I Sharma,7.285714285714285
Narendra Modi Stadium,1,Iqbal Abdulla,7.0
Narendra Modi Stadium,1,JA Morkel,15.0
Narendra Modi Stadium,1,JP Duminy,7.0
Narendra Modi Stadium,1,JP Faulkner,8.333333333333332
Narendra Modi Stadium,1,KK Cooper,6.857142857142857
Narendra Modi Stadium,1,KW Richardson,9.0
Narendra Modi Stadium,1,M Muralitharan,7.384615384615385
Narendra Modi Stadium,1,MA Starc,6.857142857142857
Narendra Modi Stadium,1,MF Maharoof,8.210526315789474
Narendra Modi Stadium,1,MG Johnson,9.0
Narendra Modi Stadium,1,PV Tambe,6.0
Narendra Modi Stadium,1,R Shukla,9.5
Narendra Modi Stadium,1,R Vinay Kumar,6.0
Narendra Modi Stadium,1,S Kaul,8.5
Narendra Modi Stadium,1,S Nadeem,9.0
Narendra Modi Stadium,1,S Narwal,6.666666666666667
Narendra Modi Stadium,1,SE Bond,6.0
Narendra Modi Stadium,1,SK Trivedi,11.0
Narendra Modi Stadium,1,SP Narine,6.0
Narendra Modi Stadium,1,SR Watson,9.0
Narendra Modi Stadium,1,STR Binny,4.0
Narendra Modi Stadium,1,SW Tait,6.857142857142857
Narendra Modi Stadium,1,Sandeep Sharma,5.1
Narendra Modi Stadium,1,Shakib Al Hasan,9.428571428571429
Narendra Modi Stadium,1,T Thushara,5.538461538461538
Narendra Modi Stadium,1,TG Southee,5.0
Narendra Modi Stadium,1,UT Yadav,10.5
Narendra Modi Stadium,1,YS Chahal,12.0
Narendra Modi Stadium,2,A Nehra,8.5
Narendra Modi Stadium,2,AD Mascarenhas,9.333333333333334
Narendra Modi Stadium,2,B Kumar,3.5999999999999996
Narendra Modi Stadium,2,BCJ Cutting,8.5
Narendra Modi Stadium,2,CH Morris,7.0
Narendra Modi Stadium,2,DS Kulkarni,6.0
Narendra Modi Stadium,2,DW Steyn,10.0
Narendra Modi Stadium,2,IC Pandey,6.0
Narendra Modi Stadium,2,JJ Bumrah,3.4285714285714284
Narendra Modi Stadium,2,JP Faulkner,8.75
Narendra Modi Stadium,2,K Santokie,8.142857142857142
Narendra Modi Stadium,2,KA Pollard,11.0
Narendra Modi Stadium,2,KK Cooper,3.4285714285714284
Narendra Modi Stadium,2,KV Sharma,5.0
Narendra Modi Stadium,2,MM Patel,13.0
Narendra Modi Stadium,2,MM Sharma,9.0
Narendra Modi Stadium,2,P Suyal,9.230769230769232
Narendra Modi Stadium,2,PP Ojha,6.5
Narendra Modi Stadium,2,PV Tambe,8.0
Narendra Modi Stadium,2,R Sharma,3.0
Narendra Modi Stadium,2,R Vinay Kumar,4.333333333333333
Narendra Modi Stadium,2,RG Sharma,8.5
Narendra Modi Stadium,2,RP Singh,13.0
Narendra Modi Stadium,2,S Narwal,17.5
Narendra Modi Stadium,2,SK Trivedi,1.0
Narendra Modi Stadium,2,SL Malinga,9.0
Narendra Modi Stadium,2,SR Watson,5.333333333333333
Narendra Modi Stadium,2,STR Binny,7.0
Narendra Modi Stadium,2,SW Tait,6.461538461538462
Narendra Modi Stadium,2,TG Southee,9.5
Narendra Modi Stadium,2,WPUJC Vaas,8.0
Narendra Modi Stadium,2,YK Pathan,6.0
Nehru Stadium,1,A Mithun,16.285714285714285
Nehru Stadium,1,B Lee,5.0
Nehru Stadium,1,DL Vettori,7.0
Nehru Stadium,1,DP Nannes,16.0
Nehru Stadium,1,Iqbal Abdulla,7.0
Nehru Stadium,1,JD Unadkat,5.684210526315789
Nehru Stadium,1,NLTC Perera,8.571428571428571
Nehru Stadium,1,R Vinay Kumar,3.3333333333333335
Nehru Stadium,1,RP Singh,6.0
Nehru Stadium,1,S Sreesanth,3.257142857142857
Nehru Stadium,1,TM Dilshan,8.0
Nehru Stadium,1,Z Khan,5.5
Nehru Stadium,2,DE Bollinger,6.0
Nehru Stadium,2,DW Steyn,4.800000000000001
Nehru Stadium,2,I Sharma,4.105263157894737
Nehru Stadium,2,IK Pathan,4.105263157894737
Nehru Stadium,2,JA Morkel,8.5
Nehru Stadium,2,M Morkel,7.0
Nehru Stadium,2,P Parameswaran,3.0
Nehru Stadium,2,R Ashwin,11.0
Nehru Stadium,2,R Vinay Kumar,5.5
Nehru Stadium,2,RA Jadeja,13.0
Nehru Stadium,2,RP Singh,8.88888888888889
Nehru Stadium,2,S Sreesanth,5.538461538461538
Nehru Stadium,2,TG Southee,9.0
Nehru Stadium,2,UT Yadav,8.5
New Wanderers Stadium,1,A Kumble,4.0
New Wanderers Stadium,1,A Nehra,6.545454545454545
New Wanderers Stadium,1,A Symonds,3.789473684210526
New Wanderers Stadium,1,B Akhil,12.0
New Wanderers Stadium,1,D du Preez,1.0
New Wanderers Stadium,1,DP Nannes,3.6923076923076925
New Wanderers Stadium,1,JH Kallis,6.0
New Wanderers Stadium,1,P Kumar,6.133333333333333
New Wanderers Stadium,1,PJ Sangwan,11.399999999999999
New Wanderers Stadium,1,R Vinay Kumar,7.333333333333334
New Wanderers Stadium,1,RJ Harris,5.4375
New Wanderers Stadium,1,RP Singh,6.6923076923076925
New Wanderers Stadium,2,A Nehra,3.0
New Wanderers Stadium,2,A Symonds,3.0
New Wanderers Stadium,2,AB Agarkar,11.142857142857142
New Wanderers Stadium,2,AM Nayar,10.0
New Wanderers Stadium,2,AM Salvi,6.0
New Wanderers Stadium,2,B Lee,6.0
New Wanderers Stadium,2,BJ Hodge,5.5
New Wanderers Stadium,2,DJ Bravo,10.285714285714285
New Wanderers Stadium,2,I Sharma,5.28
New Wanderers Stadium,2,IK Pathan,18.0
New Wanderers Stadium,2,JA Morkel,9.333333333333334
New Wanderers Stadium,2,M Kartik,1.0
New Wanderers Stadium,2,MC Henriques,9.0
New Wanderers Stadium,2,MF Maharoof,3.0
New Wanderers Stadium,2,MS Gony,10.615384615384615
New Wanderers Stadium,2,Mashrafe Mortaza,12.0
New Wanderers Stadium,2,RJ Harris,7.578947368421052
New Wanderers Stadium,2,RP Singh,4.5
New Wanderers Stadium,2,RR Powar,6.0
New Wanderers Stadium,2,S Sreesanth,5.0
New Wanderers Stadium,2,S Tyagi,6.0
New Wanderers Stadium,2,SB Jakati,10.0
New Wanderers Stadium,2,SL Malinga,8.5
New Wanderers Stadium,2,SS Sarkar,15.0
New Wanderers Stadium,2,Z Khan,5.142857142857142
Newlands,1,A Flintoff,8.0
Newlands,1,AB Agarkar,12.0
Newlands,1,AD Mascarenhas,5.0
Newlands,1,AM Salvi,11.0
Newlands,1,Anureet Singh,5.5
Newlands,1,DP Nannes,7.5
Newlands,1,DW Steyn,8.5
Newlands,1,FH Edwards,1.3333333333333333
Newlands,1,Harmeet Singh,5.142857142857142
Newlands,1,I Sharma,9.666666666666668
Newlands,1,JH Kallis,10.5
Newlands,1,Kamran Khan,5.555555555555555
Newlands,1,MM Patel,3.5
Newlands,1,MS Gony,6.5
Newlands,1,P Kumar,12.0
Newlands,1,PJ Sangwan,10.5
Newlands,1,RP Singh,5.5
Newlands,1,T Thushara,6.333333333333334
Newlands,1,VY Mahesh,11.538461538461538
Newlands,1,YK Pathan,6.666666666666667
Newlands,2,AB Dinda,8.0
Newlands,2,AD Mascarenhas,8.666666666666666
Newlands,2,DJ Bravo,7.384615384615385
Newlands,2,DW Steyn,2.4000000000000004
Newlands,2,FH Edwards,6.0
Newlands,2,Harmeet Singh,4.5
Newlands,2,I Sharma,4.333333333333333
Newlands,2,IK Pathan,5.7142857142857135
Newlands,2,P Kumar,2.0
Newlands,2,PP Chawla,12.0
Newlands,2,R Vinay Kumar,1.0
Newlands,2,RP Singh,4.333333333333333
Newlands,2,RR Powar,5.142857142857142
Newlands,2,SL Malinga,4.153846153846153
Newlands,2,VRV Singh,5.0
Newlands,2,VS Malik,13.0
Newlands,2,YA Abdulla,9.157894736842106
Newlands,2,YK Pathan,3.5999999999999996
Newlands,2,Z Khan,7.5
OUTsurance Oval,1,A Singh,6.0
OUTsurance Oval,1,B Lee,5.571428571428571
OUTsurance Oval,1,IK Pathan,4.5
OUTsurance Oval,1,MM Patel,4.199999999999999
OUTsurance Oval,1,PP Chawla,5.0
OUTsurance Oval,1,S Sreesanth,8.25
OUTsurance Oval,1,SK Trivedi,9.0
OUTsurance Oval,2,A Nehra,1.5483870967741935
OUTsurance Oval,2,AM Salvi,5.0
OUTsurance Oval,2,DP Nannes,4.285714285714286
OUTsurance Oval,2,MF Maharoof,5.454545454545454
OUTsurance Oval,2,PJ Sangwan,18.0
Punjab Cricket Association Stadium,1,A Chandila,3.3333333333333335
Punjab Cricket Association Stadium,1,A Nehra,8.6
Punjab Cricket Association Stadium,1,AB Agarkar,10.615384615384615
Punjab Cricket Association Stadium,1,AB Dinda,6.461538461538462
Punjab Cricket Association Stadium,1,AD Mascarenhas,1.0
Punjab Cricket Association Stadium,1,AJ Tye,9.692307692307693
Punjab Cricket Association Stadium,1,AR Patel,10.142857142857142
Punjab Cricket Association Stadium,1,AS Rajpoot,6.48
Punjab Cricket Association Stadium,1,Anureet Singh,7.0
Punjab Cricket Association Stadium,1,Avesh Khan,12.0
Punjab Cricket Association Stadium,1,Azhar Mahmood,8.666666666666666
Punjab Cricket Association Stadium,1,B Kumar,4.3999999999999995
Punjab Cricket Association Stadium,1,B Lee,7.91304347826087
Punjab Cricket Association Stadium,1,BCJ Cutting,10.0
Punjab Cricket Association Stadium,1,Basil Thampi,8.0
Punjab Cricket Association Stadium,1,C de Grandhomme,3.0
Punjab Cricket Association Stadium,1,CH Morris,8.833333333333334
Punjab Cricket Association Stadium,1,CJ Jordan,9.0
Punjab Cricket Association Stadium,1,CJ McKay,14.0
Punjab Cricket Association Stadium,1,D Wiese,4.0
Punjab Cricket Association Stadium,1,DJ Hussey,12.857142857142858
Punjab Cricket Association Stadium,1,DL Chahar,11.68421052631579
Punjab Cricket Association Stadium,1,DP Nannes,4.258064516129032
Punjab Cricket Association Stadium,1,DS Kulkarni,7.076923076923077
